decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,obs_current_op_type,obs_total_operations,obs_remaining_operations,obs_wait_time,obs_theoretical_machine_count,obs_free_machine_count,obs_n_jobs_active,finished_flag,job_status
57.0,2,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
57.0,3,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,4.0,4.0,0.0,2.0,2.0,5.0,0,WIP
57.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,5.0,0,WIP
63.0,27,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,3.0,2.0,0.6182824969291687,3.0,3.0,7.0,0,WIP
63.0,26,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,1.0,0.8375661373138428,1.0,1.0,7.0,0,WIP
64.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,3.0,3.0,0.0,3.0,3.0,7.0,0,WIP
57.0,2,"[0, 1]","[1, 1, 0, 0, 0]",4,5.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
57.0,3,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,4.0,4.0,0.0,2.0,2.0,5.0,0,WIP
57.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,5.0,0,WIP
65.0,26,[3],"[0, 0, 0, 1, 0]",3,7.0,3.0,1.0,0.8375661373138428,1.0,1.0,8.0,0,WIP
65.0,28,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,2.0,1.0,3.4522745609283447,2.0,2.0,8.0,0,WIP
65.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
66.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,3.0,3.0,0.0,3.0,3.0,9.0,0,WIP
66.0,32,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,2.0,2.0,0.0,2.0,2.0,9.0,0,WIP
67.0,2,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
67.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
67.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,9.0,0,WIP
67.0,27,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,3.0,1.0,4.143282413482666,3.0,3.0,9.0,0,WIP
67.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,3.0,3.0,0.0,3.0,3.0,9.0,0,WIP
67.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,9.0,0,WIP
67.0,33,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,4.0,4.0,0.0,3.0,3.0,9.0,0,WIP
68.0,32,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,2.0,2.0,0.0,2.0,2.0,8.0,0,WIP
69.0,2,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
69.0,3,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
69.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,9.0,0,WIP
69.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,9.0,0,WIP
69.0,31,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,9.0,0,WIP
69.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,9.0,0,WIP
69.0,35,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
70.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
70.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,10.0,0,WIP
70.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
70.0,35,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,3.0,3.0,0.0,2.0,2.0,10.0,0,WIP
70.0,36,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
71.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
71.0,30,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,3.0,2.0,5.395389556884766,3.0,3.0,10.0,0,WIP
72.0,3,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
72.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,10.0,0,WIP
72.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
72.0,35,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,3.0,3.0,0.0,2.0,2.0,10.0,0,WIP
72.0,36,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
72.0,2,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
73.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
73.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
73.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,3.0,3.6812186241149902,3.0,3.0,10.0,0,WIP
73.0,3,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
73.0,36,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
73.0,2,"[0, 1]","[1, 1, 0, 0, 0]",2,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
73.0,2,"[0, 1]","[1, 1, 0, 0, 0]",2,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
74.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,10.0,0,WIP
74.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
74.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
74.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,2.0,3.061289072036743,3.0,3.0,10.0,0,WIP
73.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
75.0,36,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
73.0,2,"[0, 1]","[1, 1, 0, 0, 0]",2,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
76.0,31,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,0.6712931394577026,1.0,1.0,10.0,0,WIP
76.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
76.0,3,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
76.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,2.0,3.061289072036743,3.0,3.0,10.0,0,WIP
76.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",3,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
77.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
77.0,2,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
77.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
77.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
77.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
78.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,2.0,3.061289072036743,3.0,3.0,10.0,0,WIP
78.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,3.0,1.0,10.120389938354492,3.0,3.0,10.0,0,WIP
78.0,36,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,4.0,5.26850700378418,2.0,2.0,10.0,0,WIP
78.0,31,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,10.096293449401855,2.0,2.0,10.0,0,WIP
79.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
79.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
79.0,2,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,2.0,69.0,2.0,2.0,10.0,0,WIP
79.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
79.0,3,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
79.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
79.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
80.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,3.0,2.0,3.061289072036743,3.0,3.0,10.0,0,WIP
80.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
80.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
80.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
80.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
81.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
81.0,36,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,3.0,5.993507385253906,3.0,3.0,10.0,0,WIP
81.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,3.0,2.0,3.061289072036743,3.0,3.0,10.0,0,WIP
81.0,37,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
82.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
82.0,3,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
82.0,3,"[0, 2]","[1, 0, 1, 0, 0]",4,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
82.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
82.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
82.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
82.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
83.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
83.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
83.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
83.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
84.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
84.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
84.0,36,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,5.0,2.0,6.718507289886475,3.0,3.0,10.0,0,WIP
84.0,2,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,3.0,1.0,79.05000305175781,3.0,3.0,10.0,0,WIP
84.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
85.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
85.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
85.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",3,1.0,2.0,1.0,6.681406021118164,4.0,4.0,10.0,0,WIP
85.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
85.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
85.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
86.0,3,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
86.0,37,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
86.0,35,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,3.0,1.0,12.41128921508789,2.0,2.0,10.0,0,WIP
86.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,2.0,8.406218528747559,4.0,4.0,10.0,0,WIP
86.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
86.0,38,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
85.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
87.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
87.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
87.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
87.0,35,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,3.0,1.0,12.41128921508789,2.0,2.0,10.0,0,WIP
87.0,38,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
88.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
88.0,36,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,1.0,8.818507194519043,3.0,3.0,10.0,0,WIP
88.0,3,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,3.0,86.0,2.0,2.0,10.0,0,WIP
85.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
89.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
89.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
89.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
89.0,35,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,1.0,12.41128921508789,2.0,2.0,10.0,0,WIP
89.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,3.0,86.0,2.0,2.0,10.0,0,WIP
89.0,38,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,4.0,16.618877410888672,2.0,2.0,10.0,0,WIP
90.0,31,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,5.0,2.0,12.55129337310791,3.0,3.0,10.0,0,WIP
90.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,4.0,1.0,17.43121910095215,3.0,3.0,10.0,0,WIP
90.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
90.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
90.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
90.0,35,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,1.0,12.41128921508789,2.0,2.0,10.0,0,WIP
85.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
91.0,3,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,3.0,86.0,2.0,2.0,10.0,0,WIP
91.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,16.618877410888672,2.0,2.0,10.0,0,WIP
91.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,4.0,1.0,17.43121910095215,3.0,3.0,10.0,0,WIP
91.0,37,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
91.0,35,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,3.0,1.0,12.41128921508789,2.0,2.0,10.0,0,WIP
91.0,40,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
92.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,13.337996482849121,1.0,1.0,10.0,0,WIP
92.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
92.0,38,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,4.0,16.618877410888672,2.0,2.0,10.0,0,WIP
92.0,40,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
92.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
93.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",3,3.0,4.0,1.0,17.43121910095215,3.0,3.0,10.0,0,WIP
93.0,3,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,4.0,2.0,89.25,4.0,4.0,10.0,0,WIP
93.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
93.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
93.0,37,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,4.0,21.1585636138916,2.0,2.0,10.0,0,WIP
94.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,16.618877410888672,2.0,2.0,10.0,0,WIP
94.0,40,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
94.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
94.0,37,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,4.0,21.1585636138916,2.0,2.0,10.0,0,WIP
94.0,34,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,3.0,21.517995834350586,3.0,3.0,10.0,0,WIP
95.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
95.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
95.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
95.0,3,"[2, 4]","[0, 0, 1, 0, 1]",1,6.0,4.0,1.0,90.19999694824219,2.0,2.0,10.0,0,WIP
95.0,3,"[2, 4]","[0, 0, 1, 0, 1]",1,6.0,4.0,1.0,90.19999694824219,2.0,2.0,10.0,0,WIP
95.0,41,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
95.0,40,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
95.0,34,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,5.0,3.0,21.517995834350586,3.0,3.0,10.0,0,WIP
96.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
96.0,37,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,4.0,21.1585636138916,2.0,2.0,10.0,0,WIP
96.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,3.0,21.868877410888672,3.0,3.0,10.0,0,WIP
96.0,34,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,3.0,21.517995834350586,3.0,3.0,10.0,0,WIP
96.0,42,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,5.0,0.0,4.0,4.0,10.0,0,WIP
95.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
97.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
97.0,3,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,4.0,1.0,90.19999694824219,2.0,2.0,10.0,0,WIP
97.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
97.0,42,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,5.0,5.0,0.0,4.0,4.0,10.0,0,WIP
98.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,3.0,21.868877410888672,3.0,3.0,10.0,0,WIP
98.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
98.0,34,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,2.0,23.697996139526367,3.0,3.0,10.0,0,WIP
98.0,37,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,3.0,24.4085636138916,1.0,1.0,10.0,0,WIP
98.0,41,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,4.0,15.614563941955566,3.0,3.0,10.0,0,WIP
95.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
99.0,3,"[2, 4]","[0, 0, 1, 0, 1]",1,6.0,4.0,1.0,90.19999694824219,2.0,2.0,10.0,0,WIP
99.0,3,"[2, 4]","[0, 0, 1, 0, 1]",1,6.0,4.0,1.0,90.19999694824219,2.0,2.0,10.0,0,WIP
99.0,31,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,21.226293563842773,3.0,3.0,10.0,0,WIP
99.0,42,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,5.0,0.0,4.0,4.0,10.0,0,WIP
1.0,0,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,3.0,3.0,0.0,3.0,3.0,5.0,0,WIP
1.0,1,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,4.0,0.0,3.0,3.0,5.0,0,WIP
1.0,2,[3],"[0, 0, 0, 1, 0]",4,7.0,3.0,3.0,0.0,1.0,1.0,5.0,0,WIP
1.0,2,[3],"[0, 0, 0, 1, 0]",4,7.0,3.0,3.0,0.0,1.0,1.0,5.0,0,WIP
1.0,3,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,4.0,4.0,0.0,4.0,4.0,5.0,0,WIP
1.0,4,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,1.0,1.0,0.0,3.0,3.0,5.0,0,WIP
3.0,2,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,3.0,0.0,1.0,1.0,6.0,0,WIP
3.0,5,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,3.0,0.0,3.0,3.0,6.0,0,WIP
3.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,6.0,0,WIP
3.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,6.0,0,WIP
4.0,6,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,3.0,0.0,1.0,1.0,7.0,0,WIP
5.0,2,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,3.0,0.0,1.0,1.0,7.0,0,WIP
5.0,5,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,3.0,0.0,3.0,3.0,7.0,0,WIP
3.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,6.0,0,WIP
5.0,1,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,4.0,3.0,2.924999952316284,2.0,2.0,7.0,0,WIP
6.0,6,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
